TSNE1,TSNE2,target_band_rounded,target_band_group_pr
-20.060144,32.38099,8.0,high_7_5_8
-5.1310334,-36.26158,4.0,low_0_4
-22.098293,-6.033362,6.5,upper_mid_6_5_7
59.657017,-16.399214,9.0,very_high_8_5_9
27.23286,10.93998,5.0,lower_mid_4_5_5
-4.9500923,3.1901653,6.5,upper_mid_6_5_7
45.750454,-0.060794383,8.0,high_7_5_8
-21.55813,22.626268,7.0,upper_mid_6_5_7
6.2368627,26.15945,4.5,lower_mid_4_5_5
38.888073,22.725878,6.0,mid_5_5_6
-8.986557,18.833626,7.0,upper_mid_6_5_7
16.824049,23.846823,4.0,low_0_4
-4.7675195,-17.395845,7.0,upper_mid_6_5_7
-19.2639,-11.276162,8.0,high_7_5_8
-21.201853,9.396688,6.5,upper_mid_6_5_7
-20.24463,-18.166313,8.0,high_7_5_8
-18.807587,-20.435404,7.0,upper_mid_6_5_7
-7.121547,-21.135536,6.0,mid_5_5_6
-25.949697,5.1370654,6.5,upper_mid_6_5_7
1.6564134,-15.660096,6.0,mid_5_5_6
26.555878,24.3183,7.0,upper_mid_6_5_7
3.1426601,-4.153129,5.5,mid_5_5_6
-23.705679,-0.074949294,8.5,very_high_8_5_9
-40.187847,1.7043873,3.5,low_0_4
-31.048552,18.104143,6.0,mid_5_5_6
18.959713,22.154158,5.0,lower_mid_4_5_5
-32.53665,13.577979,7.0,upper_mid_6_5_7
5.9010944,-2.161352,7.5,high_7_5_8
-22.503117,13.663243,7.0,upper_mid_6_5_7
-4.0336804,-9.414789,7.0,upper_mid_6_5_7
2.0580714,-17.895603,6.0,mid_5_5_6
-27.963469,-23.349949,7.0,upper_mid_6_5_7
-24.821106,-11.873183,5.5,mid_5_5_6
1.9184389,16.511961,5.0,lower_mid_4_5_5
-7.1343937,-11.076696,7.0,upper_mid_6_5_7
58.035748,-17.248857,7.0,upper_mid_6_5_7
3.700676,31.807983,6.0,mid_5_5_6
-33.75347,-3.2735999,6.5,upper_mid_6_5_7
44.437458,1.1178955,7.5,high_7_5_8
30.57291,-18.573383,4.0,low_0_4
41.11256,-7.432851,6.5,upper_mid_6_5_7
-15.269994,25.703873,8.5,very_high_8_5_9
44.03919,0.8993684,8.0,high_7_5_8
-9.775055,-32.530724,4.0,low_0_4
34.235733,-17.147022,4.0,low_0_4
42.492374,-1.034237,4.0,low_0_4
-20.436777,-1.2751848,7.0,upper_mid_6_5_7
18.07216,0.85013705,6.5,upper_mid_6_5_7
19.446507,-26.086447,7.0,upper_mid_6_5_7
-20.998987,-22.125813,5.0,lower_mid_4_5_5
25.325132,17.40906,4.0,low_0_4
-21.367535,7.5712905,7.5,high_7_5_8
-28.247778,4.200374,7.5,high_7_5_8
2.2920978,8.46735,7.0,upper_mid_6_5_7
35.384655,-12.574763,9.0,very_high_8_5_9
-31.27312,2.1641166,7.5,high_7_5_8
-13.146571,8.51366,6.5,upper_mid_6_5_7
10.667375,-0.9209424,8.5,very_high_8_5_9
-19.650331,15.405155,8.0,high_7_5_8
-1.9534174,-6.96525,7.0,upper_mid_6_5_7
-25.02105,17.805904,8.0,high_7_5_8
-15.072809,5.986346,6.5,upper_mid_6_5_7
25.781364,29.222027,6.0,mid_5_5_6
4.084555,9.268864,6.0,mid_5_5_6
-8.997133,8.897635,6.0,mid_5_5_6
-2.119772,-3.0948238,6.0,mid_5_5_6
-4.4153986,-9.592037,8.5,very_high_8_5_9
-15.855697,-9.211915,6.0,mid_5_5_6
-25.647673,-5.536082,8.0,high_7_5_8
16.062258,4.9030247,6.5,upper_mid_6_5_7
-3.1036887,46.32678,8.0,high_7_5_8
2.8669128,15.021167,3.5,low_0_4
-31.172827,-21.0812,7.5,high_7_5_8
-31.391088,2.1620538,6.0,mid_5_5_6
6.6650224,8.603684,5.5,mid_5_5_6
37.668213,-7.857239,7.0,upper_mid_6_5_7
-6.152138,-3.8528724,8.5,very_high_8_5_9
-18.246426,-19.081022,7.5,high_7_5_8
6.814319,23.158516,6.5,upper_mid_6_5_7
1.5962545,7.7318864,5.5,mid_5_5_6
32.454685,-19.532545,4.0,low_0_4
9.946455,1.52909,8.0,high_7_5_8
-19.889385,8.029035,6.5,upper_mid_6_5_7
46.215588,4.3024154,7.5,high_7_5_8
13.814218,5.907351,6.0,mid_5_5_6
10.221709,-1.9151081,8.0,high_7_5_8
-1.9902041,-23.00881,4.5,lower_mid_4_5_5
1.2429385,-4.505014,7.5,high_7_5_8
24.621286,16.53851,5.0,lower_mid_4_5_5
-35.01395,-20.050844,6.5,upper_mid_6_5_7
50.186554,-0.91626495,7.5,high_7_5_8
18.727331,4.4107933,7.0,upper_mid_6_5_7
15.446847,-9.649125,6.0,mid_5_5_6
-5.6347117,42.093014,2.5,low_0_4
-14.810607,-34.274776,6.5,upper_mid_6_5_7
-11.304868,-34.078293,3.5,low_0_4
10.751656,1.8226599,8.5,very_high_8_5_9
-28.018288,-12.72478,3.5,low_0_4
-26.549318,25.809593,7.0,upper_mid_6_5_7
-13.056846,-8.763176,4.0,low_0_4
60.69692,-17.593147,7.0,upper_mid_6_5_7
-27.86098,11.52017,5.0,lower_mid_4_5_5
38.843,-9.869007,5.0,lower_mid_4_5_5
48.37494,-8.439525,9.0,very_high_8_5_9
7.406933,9.875699,6.0,mid_5_5_6
-31.452415,-23.675945,7.0,upper_mid_6_5_7
-28.11335,0.14437255,7.5,high_7_5_8
-30.54825,4.4087434,5.5,mid_5_5_6
-18.491354,-1.5556787,6.5,upper_mid_6_5_7
16.463552,7.8274827,7.0,upper_mid_6_5_7
-27.446964,15.18749,3.0,low_0_4
-15.070222,-8.888401,6.5,upper_mid_6_5_7
-11.185789,22.44266,7.0,upper_mid_6_5_7
18.09087,9.010635,6.5,upper_mid_6_5_7
15.142052,11.661781,7.0,upper_mid_6_5_7
12.231681,0.31809074,7.0,upper_mid_6_5_7
6.990021,6.778424,7.0,upper_mid_6_5_7
11.528813,31.750443,6.5,upper_mid_6_5_7
16.667133,17.486362,5.5,mid_5_5_6
-17.670391,-5.246147,7.0,upper_mid_6_5_7
21.68136,16.27803,2.5,low_0_4
59.752235,-19.495901,7.0,upper_mid_6_5_7
-12.598019,-17.867819,6.0,mid_5_5_6
22.822155,6.2844577,6.0,mid_5_5_6
-25.644054,26.484917,5.0,lower_mid_4_5_5
-5.9299545,-30.742811,5.5,mid_5_5_6
20.416965,-12.1265745,3.0,low_0_4
40.858276,-10.990072,5.0,lower_mid_4_5_5
-30.33016,-1.3921503,7.0,upper_mid_6_5_7
0.8163229,-32.248955,3.5,low_0_4
8.79014,-7.160222,6.0,mid_5_5_6
-15.829987,-13.037264,8.5,very_high_8_5_9
1.2514071,-19.731804,3.0,low_0_4
8.79441,-9.490719,4.0,low_0_4
34.218636,-14.259967,5.5,mid_5_5_6
-13.767997,-4.253951,6.5,upper_mid_6_5_7
1.8684413,18.391315,7.0,upper_mid_6_5_7
35.392387,-3.090882,6.5,upper_mid_6_5_7
6.979209,-9.9290695,6.0,mid_5_5_6
2.4623742,-2.1932316,6.0,mid_5_5_6
-1.3632476,-11.3908415,6.0,mid_5_5_6
-13.504848,18.19226,6.5,upper_mid_6_5_7
10.749919,-28.444498,2.5,low_0_4
-4.629125,-15.683256,6.0,mid_5_5_6
-8.523196,-20.330597,7.0,upper_mid_6_5_7
-3.2786467,18.497663,3.0,low_0_4
-0.4172571,-9.593989,3.0,low_0_4
-16.316584,12.17577,7.0,upper_mid_6_5_7
-19.485193,-2.6081133,7.5,high_7_5_8
-0.12580268,15.249515,6.5,upper_mid_6_5_7
-19.387222,1.5604085,7.5,high_7_5_8
5.415295,-19.237406,2.0,low_0_4
12.58547,7.543601,6.0,mid_5_5_6
10.9949465,-27.472715,4.5,lower_mid_4_5_5
-21.120184,20.723091,6.5,upper_mid_6_5_7
-0.22033873,-15.159326,9.0,very_high_8_5_9
-17.937021,-25.200397,5.5,mid_5_5_6
20.183361,-5.890041,6.0,mid_5_5_6
57.247562,-19.3545,8.0,high_7_5_8
43.75094,-9.61042,6.5,upper_mid_6_5_7
-16.750832,25.77593,8.0,high_7_5_8
-5.0391326,-8.38845,7.5,high_7_5_8
30.96199,-10.502866,6.0,mid_5_5_6
-40.89183,-1.9058468,5.5,mid_5_5_6
23.203625,11.561483,6.5,upper_mid_6_5_7
34.60425,-19.528805,3.0,low_0_4
-30.241312,0.6138964,6.5,upper_mid_6_5_7
-36.721584,0.41435868,6.0,mid_5_5_6
-30.370348,-21.288746,5.5,mid_5_5_6
-9.015451,5.6159315,7.5,high_7_5_8
-19.594381,32.31973,5.5,mid_5_5_6
41.502674,-8.0260315,4.0,low_0_4
-19.274649,-21.104492,7.0,upper_mid_6_5_7
-19.76005,-5.265578,7.5,high_7_5_8
14.289185,21.741583,2.0,low_0_4
-7.3868403,10.284482,2.0,low_0_4
-10.270228,-21.064116,7.5,high_7_5_8
-26.271544,13.773382,5.5,mid_5_5_6
-27.737307,-2.54428,7.5,high_7_5_8
-32.11213,24.979027,6.5,upper_mid_6_5_7
-13.470226,-34.28451,3.5,low_0_4
-5.8055696,28.232414,5.5,mid_5_5_6
-12.618076,-13.171033,6.5,upper_mid_6_5_7
-13.406831,-12.396254,7.0,upper_mid_6_5_7
-19.161695,9.734414,6.0,mid_5_5_6
-32.0636,9.1157055,5.5,mid_5_5_6
-31.721577,13.176687,6.5,upper_mid_6_5_7
32.84097,-1.7720853,8.0,high_7_5_8
4.7151103,-10.456115,4.5,lower_mid_4_5_5
-2.579775,-20.3213,3.0,low_0_4
-13.949584,2.1889744,7.5,high_7_5_8
5.29944,-5.8385005,3.5,low_0_4
9.262307,16.106777,6.0,mid_5_5_6
8.644939,-19.53451,3.0,low_0_4
-26.96374,9.69424,5.5,mid_5_5_6
-5.0503893,-13.935416,7.0,upper_mid_6_5_7
-22.527618,-11.702733,7.0,upper_mid_6_5_7
-4.975239,41.912937,4.0,low_0_4
-18.244236,11.308196,8.5,very_high_8_5_9
-9.416969,-13.508497,3.0,low_0_4
-17.151781,14.914565,6.5,upper_mid_6_5_7
-13.372786,9.33338,6.0,mid_5_5_6
-1.5102063,-29.844736,2.5,low_0_4
-3.3642545,-15.4149685,6.5,upper_mid_6_5_7
7.2438016,14.839434,5.5,mid_5_5_6
15.316049,-5.091422,8.0,high_7_5_8
-15.888153,-16.917664,6.0,mid_5_5_6
-14.60254,-27.823887,4.0,low_0_4
48.352554,-5.039906,8.5,very_high_8_5_9
-17.904099,-14.142583,7.0,upper_mid_6_5_7
9.650023,28.421278,6.5,upper_mid_6_5_7
-34.531773,-6.004317,5.5,mid_5_5_6
39.237137,-10.380724,7.0,upper_mid_6_5_7
-0.8380706,-8.730819,5.0,lower_mid_4_5_5
-4.683859,-21.14361,3.0,low_0_4
17.441832,4.0372543,7.5,high_7_5_8
5.9337645,-8.669635,6.0,mid_5_5_6
55.088352,-17.993816,7.0,upper_mid_6_5_7
46.426666,-1.676234,8.0,high_7_5_8
-6.8447647,0.53571045,6.5,upper_mid_6_5_7
-10.733141,-11.657498,7.0,upper_mid_6_5_7
30.062063,-12.771639,6.0,mid_5_5_6
-10.75453,-21.529867,7.5,high_7_5_8
1.512738,21.296358,5.0,lower_mid_4_5_5
0.8015717,37.555225,6.5,upper_mid_6_5_7
47.666412,-1.8314023,8.5,very_high_8_5_9
-5.439383,-13.15399,6.0,mid_5_5_6
38.350727,-13.126201,7.5,high_7_5_8
9.47473,18.05102,6.0,mid_5_5_6
36.904697,23.388857,7.0,upper_mid_6_5_7
-8.772075,43.68672,6.0,mid_5_5_6
7.6538844,-7.1317286,7.0,upper_mid_6_5_7
-14.570592,21.260384,9.0,very_high_8_5_9
-29.62256,25.396435,7.0,upper_mid_6_5_7
-2.7209957,-9.506606,4.0,low_0_4
48.32716,-2.8596287,8.0,high_7_5_8
-22.037834,22.407959,7.0,upper_mid_6_5_7
-36.735172,10.902999,5.5,mid_5_5_6
-20.352343,5.229266,6.5,upper_mid_6_5_7
10.836489,30.106068,5.5,mid_5_5_6
31.974083,-17.527239,7.0,upper_mid_6_5_7
15.958616,1.3056202,6.0,mid_5_5_6
-11.893174,20.229916,6.5,upper_mid_6_5_7
-7.9381027,4.509188,6.0,mid_5_5_6
-9.762108,-17.537859,7.0,upper_mid_6_5_7
-31.75851,17.231363,7.5,high_7_5_8
13.531188,9.237853,5.5,mid_5_5_6
-29.197784,15.61655,7.0,upper_mid_6_5_7
54.693806,-20.46068,8.0,high_7_5_8
-7.755692,-11.294907,6.5,upper_mid_6_5_7
-34.255234,-19.479252,6.5,upper_mid_6_5_7
58.361877,-14.152357,8.0,high_7_5_8
-28.866325,-12.458728,4.5,lower_mid_4_5_5
-5.374405,-20.078098,5.0,lower_mid_4_5_5
8.385942,-1.639242,7.5,high_7_5_8
-11.823758,-1.2952522,3.5,low_0_4
-17.025621,17.824793,6.5,upper_mid_6_5_7
-21.819933,-25.28624,5.5,mid_5_5_6
-9.162865,41.425148,5.5,mid_5_5_6
5.039988,-31.018215,4.5,lower_mid_4_5_5
-24.394234,-20.039307,5.0,lower_mid_4_5_5
-27.329151,-4.085752,7.5,high_7_5_8
-17.658293,-7.1652794,7.0,upper_mid_6_5_7
-17.769394,8.451801,8.5,very_high_8_5_9
57.111107,-16.889296,8.0,high_7_5_8
-9.112402,34.199192,7.5,high_7_5_8
24.285515,2.7066681,6.0,mid_5_5_6
-3.062432,13.137773,3.5,low_0_4
47.185997,-1.6550158,8.0,high_7_5_8
-39.25989,16.054861,7.5,high_7_5_8
-1.8509104,3.4335685,5.5,mid_5_5_6
-17.861767,5.883418,7.0,upper_mid_6_5_7
-38.532185,12.739713,4.5,lower_mid_4_5_5
-32.920105,5.7352858,6.5,upper_mid_6_5_7
-8.763935,-21.897142,4.5,lower_mid_4_5_5
-8.798381,15.532108,5.5,mid_5_5_6
13.115166,-6.3756595,5.0,lower_mid_4_5_5
19.085533,3.661432,6.0,mid_5_5_6
-4.9141526,15.49964,6.0,mid_5_5_6
-7.1460223,21.730354,8.0,high_7_5_8
10.570246,1.0297835,6.0,mid_5_5_6
4.4163656,20.520472,7.0,upper_mid_6_5_7
-10.47336,-25.817963,3.0,low_0_4
36.463184,21.661213,3.5,low_0_4
0.11052726,-25.993046,3.5,low_0_4
-15.032401,23.841305,7.5,high_7_5_8
-14.239968,-0.13826324,6.0,mid_5_5_6
25.419014,28.547184,4.0,low_0_4
-0.73932487,16.713951,7.0,upper_mid_6_5_7
-21.892714,30.848776,3.0,low_0_4
-29.295023,-1.5533662,7.5,high_7_5_8
-1.0568377,29.725643,7.0,upper_mid_6_5_7
50.545124,-16.119202,7.0,upper_mid_6_5_7
5.856296,-8.621896,5.5,mid_5_5_6
29.326748,-15.624907,3.0,low_0_4
19.407593,10.962136,5.5,mid_5_5_6
39.709263,-8.753971,6.5,upper_mid_6_5_7
0.45215258,10.0832,7.0,upper_mid_6_5_7
15.939372,0.9123276,6.5,upper_mid_6_5_7
-42.293446,-11.357564,2.5,low_0_4
14.386371,-12.03107,8.0,high_7_5_8
14.391948,6.1976347,6.5,upper_mid_6_5_7
33.189674,-16.30411,6.0,mid_5_5_6
-12.522317,-13.343664,7.0,upper_mid_6_5_7
-15.283683,-10.985861,8.5,very_high_8_5_9
4.1971083,-9.618974,6.0,mid_5_5_6
-20.160524,-15.621739,6.0,mid_5_5_6
-9.579366,41.220634,4.0,low_0_4
5.2392898,15.724694,6.5,upper_mid_6_5_7
2.0331678,-22.120314,6.0,mid_5_5_6
-15.764965,-13.70385,7.0,upper_mid_6_5_7
-34.02,-15.244127,4.0,low_0_4
-25.29231,-9.02202,7.5,high_7_5_8
22.112947,-8.181888,3.0,low_0_4
0.9579083,-9.138121,4.0,low_0_4
-15.0688,6.7922664,6.5,upper_mid_6_5_7
14.227466,-11.21026,7.0,upper_mid_6_5_7
10.535434,29.636929,4.0,low_0_4
-20.448423,10.970158,6.5,upper_mid_6_5_7
-28.978575,-22.52909,4.0,low_0_4
40.148758,-0.031275757,6.0,mid_5_5_6
37.80822,23.734873,3.5,low_0_4
35.77956,23.923227,4.0,low_0_4
15.988353,20.881826,5.0,lower_mid_4_5_5
46.231903,3.8276353,8.0,high_7_5_8
-19.93155,23.8733,6.0,mid_5_5_6
-0.9311062,28.12487,6.5,upper_mid_6_5_7
29.549013,-8.32984,9.0,very_high_8_5_9
-0.41627222,-0.82608575,7.0,upper_mid_6_5_7
-13.717969,11.892019,6.0,mid_5_5_6
46.9026,2.1023602,8.0,high_7_5_8
9.156208,11.425719,6.0,mid_5_5_6
0.1070505,13.249686,3.5,low_0_4
-29.366623,-22.796509,8.0,high_7_5_8
56.35059,-19.342602,8.0,high_7_5_8
-14.511228,-19.955576,6.0,mid_5_5_6
1.2407266,15.823798,7.0,upper_mid_6_5_7
-11.723569,-4.6913958,8.0,high_7_5_8
-22.938232,4.385847,8.0,high_7_5_8
-16.77275,-7.4356174,7.0,upper_mid_6_5_7
14.969597,3.091958,6.0,mid_5_5_6
3.6365426,32.23915,7.0,upper_mid_6_5_7
-0.98483443,-22.655647,6.0,mid_5_5_6
-19.270992,8.233569,7.0,upper_mid_6_5_7
-30.399448,-2.6694458,7.0,upper_mid_6_5_7
9.640255,6.5744386,5.0,lower_mid_4_5_5
6.121589,-23.92239,4.0,low_0_4
-11.811853,5.649255,3.5,low_0_4
-3.5686777,-15.889751,6.0,mid_5_5_6
-26.801504,-12.476829,3.5,low_0_4
-28.501509,-5.4440284,8.0,high_7_5_8
-32.561863,15.015979,7.5,high_7_5_8
-3.8791156,4.7608895,7.0,upper_mid_6_5_7
-6.7222185,-7.9144855,5.5,mid_5_5_6
-2.6350646,-26.28364,3.0,low_0_4
11.234536,-1.8527336,7.0,upper_mid_6_5_7
33.48316,-12.515155,7.0,upper_mid_6_5_7
-29.933846,9.243229,6.5,upper_mid_6_5_7
-21.497087,-19.313723,4.0,low_0_4
30.139387,-6.8912077,6.5,upper_mid_6_5_7
47.017563,0.53925526,7.5,high_7_5_8
36.464947,-6.534292,4.0,low_0_4
58.82433,-18.979778,7.0,upper_mid_6_5_7
23.114386,11.389388,6.5,upper_mid_6_5_7
-15.198207,-36.60957,6.0,mid_5_5_6
-15.353545,2.9467907,7.0,upper_mid_6_5_7
-6.879161,5.349844,7.5,high_7_5_8
27.593536,-12.994451,4.0,low_0_4
-22.436981,16.446306,6.5,upper_mid_6_5_7
-16.854961,-4.995423,6.5,upper_mid_6_5_7
1.7329048,-0.39847314,6.0,mid_5_5_6
-32.49339,-5.752229,7.5,high_7_5_8
-4.385414,-5.542955,7.0,upper_mid_6_5_7
48.873047,-2.604328,8.5,very_high_8_5_9
8.317283,25.780443,6.0,mid_5_5_6
38.74559,-7.7712913,4.5,lower_mid_4_5_5
21.872347,5.856889,4.5,lower_mid_4_5_5
5.436176,-3.1281445,9.0,very_high_8_5_9
-15.540964,14.364396,5.5,mid_5_5_6
-25.01702,6.947076,7.5,high_7_5_8
-9.73757,-16.364742,6.0,mid_5_5_6
-4.783925,-4.7256002,8.5,very_high_8_5_9
-33.8974,1.2540817,6.0,mid_5_5_6
8.93404,15.011025,7.0,upper_mid_6_5_7
37.070736,22.74358,7.5,high_7_5_8
-33.46448,19.823479,5.5,mid_5_5_6
-21.87991,7.6906576,6.5,upper_mid_6_5_7
-38.783695,14.946035,4.0,low_0_4
-19.836731,-2.4067588,6.0,mid_5_5_6
13.114103,27.148735,6.5,upper_mid_6_5_7
-4.041304,46.4611,7.5,high_7_5_8
-6.570215,-3.5181687,6.0,mid_5_5_6
24.484997,13.23537,4.0,low_0_4
7.2599936,0.004934566,3.5,low_0_4
-20.409521,17.60287,4.5,lower_mid_4_5_5
-8.653106,13.849342,6.5,upper_mid_6_5_7
-3.7426286,6.2319446,5.5,mid_5_5_6
-26.248337,3.3221605,4.5,lower_mid_4_5_5
3.384734,-2.5180874,3.5,low_0_4
-41.015034,13.001763,2.5,low_0_4
-19.757868,-8.55302,7.5,high_7_5_8
-18.287666,-7.6735816,5.5,mid_5_5_6
11.212693,-27.087864,3.5,low_0_4
-8.015492,4.425663,5.5,mid_5_5_6
5.121237,15.974865,6.5,upper_mid_6_5_7
3.5131495,5.2131124,3.0,low_0_4
6.751111,13.020101,6.0,mid_5_5_6
-20.750689,15.105736,5.5,mid_5_5_6
14.267116,0.39696985,5.0,lower_mid_4_5_5
-20.316809,9.297347,5.5,mid_5_5_6
11.594138,-13.56835,6.0,mid_5_5_6
0.57362264,11.88053,3.5,low_0_4
37.83785,-11.982017,7.0,upper_mid_6_5_7
30.456482,-25.097391,4.0,low_0_4
-3.0232277,-18.785435,3.5,low_0_4
-18.723385,16.361467,7.5,high_7_5_8
-15.927161,16.481153,7.0,upper_mid_6_5_7
-18.886385,-16.387035,7.0,upper_mid_6_5_7
24.444262,18.931242,6.5,upper_mid_6_5_7
-5.688234,29.002296,2.5,low_0_4
5.330788,5.6281977,7.0,upper_mid_6_5_7
-20.475294,-7.3592305,7.5,high_7_5_8
12.338066,-3.7305443,7.0,upper_mid_6_5_7
-1.5174243,3.7695448,3.5,low_0_4
-0.41841337,19.60763,6.0,mid_5_5_6
38.766365,-19.270294,9.0,very_high_8_5_9
-29.198614,-16.156935,2.5,low_0_4
16.72034,6.6865754,6.0,mid_5_5_6
42.708958,-6.75004,4.0,low_0_4
10.747371,-20.312586,3.0,low_0_4
-23.835083,1.3096415,7.0,upper_mid_6_5_7
4.7444654,-37.098667,7.5,high_7_5_8
-4.837164,6.509564,6.0,mid_5_5_6
-28.420109,30.761547,6.0,mid_5_5_6
-17.807299,-17.017502,6.0,mid_5_5_6
0.15983804,-11.02845,7.0,upper_mid_6_5_7
15.934047,27.014378,5.5,mid_5_5_6
7.437571,-12.398151,6.5,upper_mid_6_5_7
-2.7232935,-20.016329,4.0,low_0_4
-11.320069,-33.992397,5.5,mid_5_5_6
-41.22038,-1.6667796,7.0,upper_mid_6_5_7
-36.052414,-2.2007284,6.5,upper_mid_6_5_7
-24.435198,23.127638,8.5,very_high_8_5_9
-10.413157,-38.157894,5.5,mid_5_5_6
11.015096,28.41036,3.5,low_0_4
-2.958485,42.067627,6.0,mid_5_5_6
-21.928267,-4.544749,6.5,upper_mid_6_5_7
2.8738418,-4.1403193,6.5,upper_mid_6_5_7
-15.395212,31.724957,4.0,low_0_4
2.6272466,5.940728,3.5,low_0_4
4.2285113,-15.690391,5.0,lower_mid_4_5_5
44.209705,0.45706448,8.0,high_7_5_8
20.439896,18.61355,3.5,low_0_4
26.977072,16.395933,4.0,low_0_4
38.266747,20.870504,7.0,upper_mid_6_5_7
-17.543062,13.368293,6.5,upper_mid_6_5_7
43.759384,-1.624785,4.0,low_0_4
-22.381031,-7.0354733,7.5,high_7_5_8
-5.724349,10.405225,4.0,low_0_4
-17.869398,-25.274662,6.0,mid_5_5_6
-6.3248177,0.8727384,8.0,high_7_5_8
9.633618,-31.846264,1.5,low_0_4
46.263737,4.6176085,7.5,high_7_5_8
7.1766844,-24.749454,3.0,low_0_4
-3.1996753,9.323998,7.5,high_7_5_8
6.218838,20.849205,6.0,mid_5_5_6
-27.22517,-4.7133455,8.0,high_7_5_8
-37.24324,16.746498,7.0,upper_mid_6_5_7
50.131348,2.5809433,7.5,high_7_5_8
38.13162,-12.019735,9.0,very_high_8_5_9
-39.76276,9.01994,7.5,high_7_5_8
7.420902,-7.050711,6.5,upper_mid_6_5_7
-11.867811,-26.16555,2.0,low_0_4
13.941365,-2.9718149,6.0,mid_5_5_6
11.905716,22.262386,6.0,mid_5_5_6
4.3845663,23.99266,7.0,upper_mid_6_5_7
24.03266,-12.936242,6.0,mid_5_5_6
-16.348091,-26.655205,6.0,mid_5_5_6
13.225105,30.029324,4.5,lower_mid_4_5_5
-2.774271,39.80143,5.5,mid_5_5_6
36.858627,-14.098722,7.0,upper_mid_6_5_7
-31.758404,5.5111294,7.5,high_7_5_8
12.024553,-5.9138465,6.0,mid_5_5_6
10.156614,20.926722,5.5,mid_5_5_6
-4.4489617,45.97945,8.5,very_high_8_5_9
7.024022,9.353666,6.5,upper_mid_6_5_7
5.1695147,10.815902,7.0,upper_mid_6_5_7
-9.402742,-3.2898471,6.0,mid_5_5_6
-22.982193,-4.8801956,6.5,upper_mid_6_5_7
5.5280943,-11.084094,4.0,low_0_4
-12.045148,-28.985125,7.5,high_7_5_8
1.1594716,-13.144397,6.5,upper_mid_6_5_7
1.0806749,-0.18874821,7.0,upper_mid_6_5_7
-7.620903,5.705758,3.5,low_0_4
-13.387052,-17.134867,7.0,upper_mid_6_5_7
20.038084,-5.9216948,6.0,mid_5_5_6
-10.969223,10.266626,6.5,upper_mid_6_5_7
33.867332,22.33791,6.5,upper_mid_6_5_7
-31.198704,17.94294,6.5,upper_mid_6_5_7
-40.69909,-10.728054,5.0,lower_mid_4_5_5
